instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿vin.in.0090,﻿church,not recorded,English,,﻿Black Oak Ridge,,﻿Davies County,﻿Daviess County,,﻿Montgomery,﻿IN,﻿IN,38.66456043,-87.04685934,,,,﻿sim_lalumiere_902,﻿Rev.,﻿Simon Lalumiere,,,,,,,,1834,﻿https://archives.nd.edu/aidan/aidan501.htm ; https://indianacatholic.mwweb.org/?p=6438 ; https://stpetermontgomery.org/church-history/st-peters-history/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿vin.in.0001,﻿church,﻿St. Francis Xavier,English,"﻿unfinished, Mass every Sunday at 10 A.M.",,,,﻿Knox County,﻿Vincennes,﻿Vincennes,﻿IN,﻿IN,38.67902364,-87.5341505,,,,﻿l_picot_901,﻿Rev.,﻿L. Picot,,,,,,,,1834,﻿https://en.wikipedia.org/wiki/St._Francis_Xavier_Cathedral_and_Library,,,﻿,﻿,﻿Bardstown,Bardstown
﻿vin.in.9001,﻿church,not recorded,English,,﻿Duchee River,,,,,,﻿IN,,38.67902364,-87.5341505,,﻿visited occasionally by the Rev. L. Picot,,﻿l_picot_901,﻿Rev.,﻿L. Picot,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿for.in.0081,﻿church,not recorded,English,,,,,,﻿Logansport,﻿Logansport,﻿IN,﻿IN,40.75247502,-86.37526621,,﻿visited occasionally by Rev. S. T. Badin,,﻿s_t_badin_901,﻿Rev.,﻿S. T. Badin,,,,,,,,1834,﻿https://www.cassmiamicatholic.org/history,,,﻿,﻿,﻿Bardstown,Bardstown
﻿for.in.0001,﻿church,not recorded,English,﻿church not yet dedicated,,,,,﻿Fort Wayne,﻿Fort Wayne,﻿IN,﻿IN,40.75247502,-86.37526621,,﻿visited occasionally by Rev. S. T. Badin,,﻿s_t_badin_901,﻿Rev.,﻿S. T. Badin,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿for.in.9002,﻿church,not recorded,English,,﻿Raccoon Creek,,,,,,﻿IN,,40.75247502,-86.37526621,,,,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿for.in.9003,﻿church,not recorded,English,,,,,,﻿Independence,,﻿IN,,40.75247502,-86.37526621,,,,,,,,,,,,,,1834,"﻿https://en.wikipedia.org/wiki/Independence,_Indiana",,,﻿,﻿,﻿Bardstown,Bardstown
﻿for.in.9004,﻿church,not recorded,English,,﻿Mossissinoway,,,,,,﻿IN,,40.67489245,-85.86310242,,,,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿vin.in.0093,﻿church,not recorded,English,,,,,,﻿Mount Pleasant,,﻿IN,,40.67489245,-85.86310242,,,﻿occasionally,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿nash.tn.9000,﻿church,not recorded,English,,,,,,﻿Nashville,,﻿TN,,36.16652078,-86.78395778,,,,,,,,,,,,,,1834,"﻿https://www.hmdb.org/m.asp?m=36240 ; https://en.wikipedia.org/wiki/Cathedral_of_the_Incarnation_(Nashville,_Tennessee)",,,﻿,﻿,﻿Bardstown,Bardstown
