instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,temp,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,285.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,286.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,287.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,288.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,289.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,290.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,291.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,292.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,293.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,294.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,295.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,296.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,297.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,298.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,299.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,300.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,301.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,302.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,303.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,304.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,305.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,306.0,﻿,﻿,﻿StPaul,StPaul
